0.727726
0.72151
0.703537
0.687215
0.742694
0.678579
0.642715
0.665555
0.749742
0.713366
0.721339
0.659825
0.671517
0.715308
0.699279
0.742698
0.721063
0.729591
0.705386
0.72131
