0.753819
0.771576
0.746282
0.726686
0.729717
0.726645
0.716098
0.677608
0.736389
0.731448
0.737313
0.708172
0.748979
0.739232
0.712199
0.732131
0.710986
0.72379
0.722457
0.695787
