0.743898
0.748718
0.733714
0.738044
0.715738
0.711506
0.710839
0.706572
0.750657
0.763574
0.751404
0.739571
0.753283
0.702684
0.745298
0.76085
0.750861
0.747647
0.702264
0.772761
